"YR","RD","Player.Name","TM","OPP","K","M","H","G","B","HO","T","CLG","FF","FA","TOG","Ground","MB","DS","Score","Margin","Total"
"2018","1","Astbury, David","RICH","CARL","9","7","7","0","0","0","2","2","1","1","100","Melbourne Cricket Ground","74","68",121,26,216
"2018","1","Bolton, Shai","RICH","CARL","3","2","3","0","0","1","0","3","0","3","77","Melbourne Cricket Ground","15","13",121,26,216
"2018","1","Butler, Dan","RICH","CARL","10","2","3","3","0","0","7","3","3","1","76","Melbourne Cricket Ground","90","88",121,26,216
"2018","1","Caddy, Josh","RICH","CARL","13","5","6","3","2","0","2","2","5","0","80","Melbourne Cricket Ground","108","99",121,26,216
"2018","1","Castagna, Jason","RICH","CARL","7","4","8","2","1","0","4","0","1","0","76","Melbourne Cricket Ground","85","79",121,26,216
"2018","1","Conca, Reece","RICH","CARL","9","0","7","0","0","0","7","7","0","2","77","Melbourne Cricket Ground","48","63",121,26,216
"2018","1","Cotchin, Trent","RICH","CARL","14","2","10","0","0","0","4","2","2","0","81","Melbourne Cricket Ground","86","86",121,26,216
"2018","1","Edwards, Shane","RICH","CARL","5","3","11","0","0","0","4","1","0","0","75","Melbourne Cricket Ground","62","62",121,26,216
"2018","1","Ellis, Brandon","RICH","CARL","11","3","7","0","1","0","3","5","0","0","79","Melbourne Cricket Ground","57","69",121,26,216
"2018","1","Ellis, Corey","RICH","CARL","6","2","6","0","0","0","4","2","0","0","72","Melbourne Cricket Ground","48","52",121,26,216
"2018","1","Graham, Jack","RICH","CARL","7","0","6","0","1","0","13","0","1","0","69","Melbourne Cricket Ground","89","87",121,26,216
"2018","1","Grigg, Shaun","RICH","CARL","7","4","10","0","1","0","2","4","0","1","83","Melbourne Cricket Ground","54","59",121,26,216
"2018","1","Grimes, Dylan","RICH","CARL","4","1","2","0","0","0","2","1","0","0","84","Melbourne Cricket Ground","25","27",121,26,216
"2018","1","Lambert, Kane","RICH","CARL","7","1","7","0","0","0","2","1","1","0","85","Melbourne Cricket Ground","47","47",121,26,216
"2018","1","Martin, Dustin","RICH","CARL","20","5","12","1","3","0","1","3","1","1","87","Melbourne Cricket Ground","111","110",121,26,216
"2018","1","McIntosh, Kamdyn","RICH","CARL","19","5","0","0","1","0","1","5","0","1","69","Melbourne Cricket Ground","67","74",121,26,216
"2018","1","Nankervis, Toby","RICH","CARL","7","2","7","0","0","33","5","5","2","5","86","Melbourne Cricket Ground","87","81",121,26,216
"2018","1","Rance, Alex","RICH","CARL","9","3","6","0","0","0","1","2","3","0","100","Melbourne Cricket Ground","58","55",121,26,216
"2018","1","Riewoldt, Jack","RICH","CARL","12","7","6","4","2","0","1","2","1","0","96","Melbourne Cricket Ground","103","100",121,26,216
"2018","1","Short, Jayden","RICH","CARL","12","2","4","0","1","0","1","1","0","1","79","Melbourne Cricket Ground","54","52",121,26,216
"2018","1","Townsend, Jacob","RICH","CARL","6","5","3","4","2","0","1","2","0","1","90","Melbourne Cricket Ground","68","66",121,26,216
"2018","1","Vlastuin, Nick","RICH","CARL","10","3","2","0","0","0","3","3","1","3","80","Melbourne Cricket Ground","52","47",121,26,216
"2018","1","Byrne, Ciaran","CARL","RICH","6","4","8","0","0","0","1","2","0","0","85","Melbourne Cricket Ground","48","50",95,-26,216
"2018","1","Casboult, Levi","CARL","RICH","7","4","3","1","0","19","1","2","3","1","91","Melbourne Cricket Ground","75","68",95,-26,216
"2018","1","Cripps, Patrick","CARL","RICH","13","5","23","0","1","0","7","7","4","1","94","Melbourne Cricket Ground","125","130",95,-26,216
"2018","1","Curnow, Charlie","CARL","RICH","14","10","5","5","0","0","2","2","1","2","90","Melbourne Cricket Ground","127","115",95,-26,216
"2018","1","Curnow, Ed","CARL","RICH","15","2","14","0","0","0","4","6","2","3","86","Melbourne Cricket Ground","85","88",95,-26,216
"2018","1","Dow, Paddy","CARL","RICH","5","1","6","0","0","0","5","2","0","1","71","Melbourne Cricket Ground","45","47",95,-26,216
"2018","1","Fisher, Zac","CARL","RICH","13","2","8","1","0","0","1","3","1","0","81","Melbourne Cricket Ground","67","72",95,-26,216
"2018","1","Garlett, Jarrod","CARL","RICH","9","7","8","2","0","0","0","2","1","1","75","Melbourne Cricket Ground","80","74",95,-26,216
"2018","1","Jones, Liam","CARL","RICH","6","2","4","0","0","0","1","1","0","1","97","Melbourne Cricket Ground","35","33",95,-26,216
"2018","1","Kennedy, Matthew","CARL","RICH","2","2","2","0","0","0","0","4","0","3","24","Melbourne Cricket Ground","6","7",95,-26,216
"2018","1","Kreuzer, Matthew","CARL","RICH","7","1","10","0","1","23","1","1","1","0","66","Melbourne Cricket Ground","73","73",95,-26,216
"2018","1","Lamb, Jed","CARL","RICH","10","5","6","0","1","0","0","2","0","0","80","Melbourne Cricket Ground","57","58",95,-26,216
"2018","1","Marchbank, Caleb","CARL","RICH","13","6","6","0","0","0","4","1","1","0","86","Melbourne Cricket Ground","91","86",95,-26,216
"2018","1","Mullett, Aaron","CARL","RICH","10","3","6","0","0","0","1","4","0","2","88","Melbourne Cricket Ground","46","49",95,-26,216
"2018","1","Murphy, Marc","CARL","RICH","10","3","13","0","0","0","1","3","2","1","89","Melbourne Cricket Ground","69","68",95,-26,216
"2018","1","Petrevski-Seton, Sam","CARL","RICH","11","4","5","1","0","0","5","2","1","2","77","Melbourne Cricket Ground","82","76",95,-26,216
"2018","1","Plowman, Lachie","CARL","RICH","7","5","6","0","0","0","3","1","0","0","96","Melbourne Cricket Ground","62","60",95,-26,216
"2018","1","Silvagni, Jack","CARL","RICH","3","3","3","0","0","0","2","2","0","1","84","Melbourne Cricket Ground","29","29",95,-26,216
"2018","1","Simpson, Kade","CARL","RICH","24","6","11","0","0","0","4","3","1","0","91","Melbourne Cricket Ground","128","129",95,-26,216
"2018","1","Thomas, Dale","CARL","RICH","10","5","14","0","0","0","1","3","0","1","83","Melbourne Cricket Ground","73","74",95,-26,216
"2018","1","Weitering, Jacob","CARL","RICH","4","3","5","0","0","0","3","3","1","2","86","Melbourne Cricket Ground","40","38",95,-26,216
"2018","1","Wright, Matthew","CARL","RICH","8","5","3","5","0","0","2","1","1","0","83","Melbourne Cricket Ground","88","84",95,-26,216
"2018","1","Begley, Josh","ESS","ADEL","7","1","4","1","2","0","5","1","0","0","75","Etihad Stadium","58","60",99,12,186
"2018","1","Bellchambers, Tom","ESS","ADEL","5","3","4","1","0","33","1","0","2","0","85","Etihad Stadium","84","77",99,12,186
"2018","1","Brown, Mitch","ESS","ADEL","8","8","5","0","0","0","0","1","1","1","89","Etihad Stadium","66","56",99,12,186
"2018","1","Daniher, Joe","ESS","ADEL","9","7","6","2","1","0","1","4","1","2","100","Etihad Stadium","75","72",99,12,186
"2018","1","Dea, Matt","ESS","ADEL","2","1","9","0","0","0","0","0","0","0","73","Etihad Stadium","28","27",99,12,186
"2018","1","Goddard, Brendon","ESS","ADEL","15","6","14","1","1","0","3","2","0","0","92","Etihad Stadium","110","110",99,12,186
"2018","1","Green, Josh","ESS","ADEL","10","1","1","2","2","0","2","1","2","0","74","Etihad Stadium","61","59",99,12,186
"2018","1","Hartley, Michael","ESS","ADEL","8","5","1","0","0","0","2","1","0","0","91","Etihad Stadium","51","49",99,12,186
"2018","1","Heppell, Dyson","ESS","ADEL","21","13","14","0","0","0","5","6","1","2","88","Etihad Stadium","148","145",99,12,186
"2018","1","Hooker, Cale","ESS","ADEL","8","9","7","3","1","0","3","4","0","0","92","Etihad Stadium","93","96",99,12,186
"2018","1","Hurley, Michael","ESS","ADEL","15","7","13","0","0","0","1","3","3","0","91","Etihad Stadium","103","99",99,12,186
"2018","1","Langford, Kyle","ESS","ADEL","11","3","12","0","0","0","2","4","3","3","80","Etihad Stadium","74","68",99,12,186
"2018","1","McDonald-Tipungwuti, Anthony","ESS","ADEL","9","6","5","0","1","0","5","2","0","1","81","Etihad Stadium","76","73",99,12,186
"2018","1","McGrath, Andrew","ESS","ADEL","9","3","17","1","0","0","4","4","0","0","85","Etihad Stadium","83","92",99,12,186
"2018","1","McKenna, Conor","ESS","ADEL","8","1","6","0","0","0","5","0","0","0","85","Etihad Stadium","60","59",99,12,186
"2018","1","Merrett, Zach","ESS","ADEL","3","0","4","0","0","0","1","2","2","0","16","Etihad Stadium","21","23",99,12,186
"2018","1","Parish, Darcy","ESS","ADEL","11","0","8","0","2","0","7","2","1","0","86","Etihad Stadium","76","80",99,12,186
"2018","1","Saad, Adam","ESS","ADEL","3","2","9","0","0","0","2","1","0","0","86","Etihad Stadium","40","41",99,12,186
"2018","1","Smith, Devon","ESS","ADEL","14","3","9","0","1","0","5","2","1","0","87","Etihad Stadium","90","91",99,12,186
"2018","1","Stewart, James","ESS","ADEL","10","7","6","3","2","6","4","3","1","2","83","Etihad Stadium","106","100",99,12,186
"2018","1","Stringer, Jake","ESS","ADEL","6","2","10","0","1","0","7","1","1","0","71","Etihad Stadium","75","74",99,12,186
"2018","1","Zaharakis, David","ESS","ADEL","22","4","13","0","0","0","4","4","0","1","90","Etihad Stadium","112","117",99,12,186
"2018","1","Atkins, Rory","ADEL","ESS","8","1","6","0","2","0","2","1","1","0","86","Etihad Stadium","50","50",87,-12,186
"2018","1","Betts, Eddie","ADEL","ESS","7","2","7","0","2","0","2","1","1","0","85","Etihad Stadium","53","52",87,-12,186
"2018","1","Brown, Luke","ADEL","ESS","10","2","5","0","0","0","0","0","0","0","82","Etihad Stadium","48","46",87,-12,186
"2018","1","Crouch, Matt","ADEL","ESS","18","6","23","0","0","0","2","4","0","1","80","Etihad Stadium","120","123",87,-12,186
"2018","1","Doedee, Tom","ADEL","ESS","7","7","14","0","0","0","2","2","2","0","93","Etihad Stadium","85","80",87,-12,186
"2018","1","Douglas, Richard","ADEL","ESS","7","3","6","1","2","0","0","4","0","4","84","Etihad Stadium","41","38",87,-12,186
"2018","1","Ellis-Yolmen, Cam","ADEL","ESS","7","5","10","1","0","0","1","2","0","0","67","Etihad Stadium","65","66",87,-12,186
"2018","1","Fogarty, Darcy","ADEL","ESS","3","3","3","2","0","0","4","2","0","1","83","Etihad Stadium","49","49",87,-12,186
"2018","1","Gibbs, Bryce","ADEL","ESS","21","7","14","2","1","0","4","5","1","1","87","Etihad Stadium","136","139",87,-12,186
"2018","1","Greenwood, Hugh","ADEL","ESS","8","1","5","1","1","0","2","4","0","0","65","Etihad Stadium","41","52",87,-12,186
"2018","1","Hampton, Curtly","ADEL","ESS","6","4","3","1","0","0","3","0","0","0","60","Etihad Stadium","58","54",87,-12,186
"2018","1","Hartigan, Kyle","ADEL","ESS","4","4","7","0","0","0","0","0","0","0","96","Etihad Stadium","42","38",87,-12,186
"2018","1","Jacobs, Sam","ADEL","ESS","5","3","8","0","0","33","1","2","1","1","84","Etihad Stadium","77","75",87,-12,186
"2018","1","Jenkins, Josh","ADEL","ESS","6","5","5","2","2","4","3","5","0","3","86","Etihad Stadium","63","64",87,-12,186
"2018","1","Kelly, Jake","ADEL","ESS","11","6","7","0","0","0","2","2","0","1","85","Etihad Stadium","73","70",87,-12,186
"2018","1","Laird, Rory","ADEL","ESS","15","8","25","0","0","0","1","1","1","0","81","Etihad Stadium","131","124",87,-12,186
"2018","1","Mackay, David","ADEL","ESS","15","1","5","0","1","0","4","0","0","0","77","Etihad Stadium","76","75",87,-12,186
"2018","1","McGovern, Mitch","ADEL","ESS","6","4","3","1","1","0","3","3","0","3","88","Etihad Stadium","50","46",87,-12,186
"2018","1","Murphy, Lachlan","ADEL","ESS","4","1","2","1","1","0","2","0","0","0","75","Etihad Stadium","35","34",87,-12,186
"2018","1","Seedsman, Paul","ADEL","ESS","14","4","10","0","1","0","4","3","1","2","82","Etihad Stadium","89","86",87,-12,186
"2018","1","Sloane, Rory","ADEL","ESS","11","2","12","0","0","0","7","4","3","1","84","Etihad Stadium","90","91",87,-12,186
"2018","1","Talia, Daniel","ADEL","ESS","11","4","3","0","0","0","1","3","1","1","91","Etihad Stadium","53","53",87,-12,186
"2018","1","Acres, Blake","STK","BL","14","9","16","1","0","0","4","1","1","0","85","Etihad Stadium","132","124",107,25,189
"2018","1","Armitage, David","STK","BL","8","7","16","0","0","0","2","2","1","2","75","Etihad Stadium","89","80",107,25,189
"2018","1","Billings, Jack","STK","BL","18","9","8","2","3","0","3","3","2","1","89","Etihad Stadium","130","123",107,25,189
"2018","1","Brown, Nathan","STK","BL","5","5","2","0","0","0","2","1","1","1","91","Etihad Stadium","47","40",107,25,189
"2018","1","Bruce, Josh","STK","BL","5","6","7","3","0","3","0","2","1","1","90","Etihad Stadium","71","66",107,25,189
"2018","1","Carlisle, Jake","STK","BL","8","8","5","0","0","0","1","0","1","0","95","Etihad Stadium","73","63",107,25,189
"2018","1","Clark, Hunter","STK","BL","8","3","4","1","0","0","1","1","0","0","62","Etihad Stadium","51","51",107,25,189
"2018","1","Geary, Jarryn","STK","BL","15","8","12","0","0","0","1","3","0","0","87","Etihad Stadium","96","97",107,25,189
"2018","1","Gresham, Jade","STK","BL","11","3","5","3","1","0","3","3","1","2","85","Etihad Stadium","80","78",107,25,189
"2018","1","Long, Ben","STK","BL","7","6","8","1","0","0","3","3","1","2","83","Etihad Stadium","73","68",107,25,189
"2018","1","Longer, Billy","STK","BL","1","1","6","0","0","22","0","3","1","3","80","Etihad Stadium","35","32",107,25,189
"2018","1","McCartin, Paddy","STK","BL","6","3","1","1","0","0","0","3","2","0","69","Etihad Stadium","35","37",107,25,189
"2018","1","Membrey, Tim","STK","BL","13","9","3","2","3","0","3","1","1","0","89","Etihad Stadium","108","100",107,25,189
"2018","1","Newnes, Jack","STK","BL","15","6","10","0","0","0","2","4","2","1","89","Etihad Stadium","91","90",107,25,189
"2018","1","Roberton, Dylan","STK","BL","19","10","5","0","0","0","2","4","1","1","81","Etihad Stadium","106","103",107,25,189
"2018","1","Ross, Sebastian","STK","BL","20","6","12","0","0","0","7","5","2","3","77","Etihad Stadium","127","123",107,25,189
"2018","1","Savage, Shane","STK","BL","18","7","6","0","0","0","1","1","1","0","88","Etihad Stadium","98","92",107,25,189
"2018","1","Sinclair, Jack","STK","BL","1","3","11","0","0","0","2","2","0","1","78","Etihad Stadium","39","39",107,25,189
"2018","1","Steele, Jack","STK","BL","6","3","12","0","0","0","3","3","0","2","71","Etihad Stadium","57","57",107,25,189
"2018","1","Steven, Jack","STK","BL","21","10","13","2","0","0","2","6","0","2","76","Etihad Stadium","131","133",107,25,189
"2018","1","Stevens, Koby","STK","BL","9","5","14","0","1","0","4","3","1","2","77","Etihad Stadium","86","82",107,25,189
"2018","1","Webster, Jimmy","STK","BL","14","8","4","0","0","0","2","3","1","1","84","Etihad Stadium","84","80",107,25,189
"2018","1","Andrews, Harris","BL","STK","7","5","4","0","0","0","1","1","0","0","98","Etihad Stadium","50","48",82,-25,189
"2018","1","Beams, Dayne","BL","STK","14","6","12","0","1","0","3","5","3","1","87","Etihad Stadium","97","97",82,-25,189
"2018","1","Bell, Tom","BL","STK","8","1","8","1","1","0","0","6","0","3","69","Etihad Stadium","33","41",82,-25,189
"2018","1","Berry, Jarrod","BL","STK","13","8","6","3","0","0","3","3","1","0","73","Etihad Stadium","107","106",82,-25,189
"2018","1","Cameron, Charlie","BL","STK","12","5","5","3","2","0","2","3","1","1","88","Etihad Stadium","88","87",82,-25,189
"2018","1","Christensen, Allen","BL","STK","9","3","12","1","0","0","0","4","0","2","85","Etihad Stadium","57","60",82,-25,189
"2018","1","Gardiner, Darcy","BL","STK","8","5","5","0","0","0","1","3","3","1","89","Etihad Stadium","58","53",82,-25,189
"2018","1","Hipwood, Eric","BL","STK","6","3","1","1","0","0","2","4","1","2","93","Etihad Stadium","37","38",82,-25,189
"2018","1","Hodge, Luke","BL","STK","14","5","11","0","0","0","2","2","2","1","81","Etihad Stadium","92","86",82,-25,189
"2018","1","Lester, Ryan","BL","STK","10","4","8","0","0","0","7","2","2","0","83","Etihad Stadium","90","88",82,-25,189
"2018","1","Martin, Stefan","BL","STK","8","0","11","0","0","42","1","4","5","1","94","Etihad Stadium","95","94",82,-25,189
"2018","1","Mayes, Sam","BL","STK","13","4","6","0","1","0","2","3","0","1","88","Etihad Stadium","67","69",82,-25,189
"2018","1","McCluggage, Hugh","BL","STK","11","4","7","0","1","0","1","3","1","2","85","Etihad Stadium","62","59",82,-25,189
"2018","1","McStay, Daniel","BL","STK","5","3","6","0","0","0","0","1","0","1","89","Etihad Stadium","36","33",82,-25,189
"2018","1","Rayner, Cameron","BL","STK","5","2","3","1","1","0","1","2","0","1","71","Etihad Stadium","34","35",82,-25,189
"2018","1","Rich, Daniel","BL","STK","4","1","3","0","0","0","0","0","0","0","28","Etihad Stadium","22","21",82,-25,189
"2018","1","Robertson, Nick","BL","STK","12","4","15","0","0","0","6","4","2","0","86","Etihad Stadium","100","104",82,-25,189
"2018","1","Robinson, Mitch","BL","STK","12","7","11","1","0","0","2","5","2","2","72","Etihad Stadium","91","89",82,-25,189
"2018","1","Taylor, Lewis","BL","STK","15","9","12","0","0","0","2","2","0","0","85","Etihad Stadium","107","104",82,-25,189
"2018","1","Walker, Josh","BL","STK","6","3","2","1","0","2","2","1","1","0","88","Etihad Stadium","50","48",82,-25,189
"2018","1","Witherden, Alex","BL","STK","12","3","9","0","0","0","2","1","1","0","79","Etihad Stadium","74","72",82,-25,189
"2018","1","Zorko, Dayne","BL","STK","11","2","3","0","2","0","4","6","0","2","88","Etihad Stadium","47","57",82,-25,189
"2018","1","Barry, Dom","PORT","FRE","12","5","10","0","0","0","1","4","0","1","86","Adelaide Oval","68","72",110,50,170
"2018","1","Boak, Travis","PORT","FRE","12","5","14","1","1","0","3","4","1","0","83","Adelaide Oval","94","99",110,50,170
"2018","1","Bonner, Riley","PORT","FRE","21","6","10","0","0","0","1","3","0","1","85","Adelaide Oval","102","102",110,50,170
"2018","1","Byrne-Jones, Darcy","PORT","FRE","13","3","15","0","0","0","3","3","1","2","89","Adelaide Oval","87","85",110,50,170
"2018","1","Clurey, Tom","PORT","FRE","13","8","3","0","0","0","1","3","0","1","85","Adelaide Oval","72","70",110,50,170
"2018","1","Dixon, Charlie","PORT","FRE","12","7","8","1","3","4","3","1","2","1","92","Adelaide Oval","108","97",110,50,170
"2018","1","Ebert, Brad","PORT","FRE","13","5","15","0","1","0","7","7","0","3","85","Adelaide Oval","97","104",110,50,170
"2018","1","Gray, Sam","PORT","FRE","8","3","3","1","0","0","4","1","3","0","84","Adelaide Oval","70","64",110,50,170
"2018","1","Hartlett, Hamish","PORT","FRE","19","7","4","0","0","0","2","4","1","1","86","Adelaide Oval","92","92",110,50,170
"2018","1","Houston, Dan","PORT","FRE","12","7","5","0","0","0","2","0","1","0","85","Adelaide Oval","85","76",110,50,170
"2018","1","Howard, Dougal","PORT","FRE","8","4","2","0","0","0","3","1","1","1","82","Adelaide Oval","56","50",110,50,170
"2018","1","Jonas, Tom","PORT","FRE","11","6","5","0","0","0","3","1","1","0","96","Adelaide Oval","79","74",110,50,170
"2018","1","Marshall, Todd","PORT","FRE","6","2","4","4","0","0","2","3","0","2","69","Adelaide Oval","57","58",110,50,170
"2018","1","Motlop, Steven","PORT","FRE","11","3","8","2","0","0","3","1","0","1","86","Adelaide Oval","82","79",110,50,170
"2018","1","Polec, Jared","PORT","FRE","15","4","14","0","0","0","2","3","1","0","77","Adelaide Oval","91","94",110,50,170
"2018","1","Powell-Pepper, Sam","PORT","FRE","11","5","8","0","4","0","3","1","2","0","72","Adelaide Oval","88","82",110,50,170
"2018","1","Rockliff, Tom","PORT","FRE","6","4","6","1","0","0","1","0","0","0","69","Adelaide Oval","56","52",110,50,170
"2018","1","Ryder, Paddy","PORT","FRE","4","2","2","1","0","16","1","1","1","1","43","Adelaide Oval","50","46",110,50,170
"2018","1","Watts, Jack","PORT","FRE","12","7","8","3","3","0","4","0","2","0","92","Adelaide Oval","123","112",110,50,170
"2018","1","Westhoff, Justin","PORT","FRE","15","9","10","0","0","5","9","5","2","1","87","Adelaide Oval","133","132",110,50,170
"2018","1","Wines, Ollie","PORT","FRE","13","3","15","0","0","1","5","3","2","0","75","Adelaide Oval","99","101",110,50,170
"2018","1","Wingard, Chad","PORT","FRE","13","7","10","2","1","0","0","2","2","1","91","Adelaide Oval","100","92",110,50,170
"2018","1","Ballantyne, Hayden","FRE","PORT","6","2","4","0","0","0","3","4","1","3","82","Adelaide Oval","37","36",60,-50,170
"2018","1","Banfield, Bailey","FRE","PORT","8","3","4","0","0","0","3","0","1","0","82","Adelaide Oval","59","54",60,-50,170
"2018","1","Blakely, Connor","FRE","PORT","11","4","6","0","0","0","1","0","2","0","83","Adelaide Oval","71","63",60,-50,170
"2018","1","Brayshaw, Andrew","FRE","PORT","4","3","8","0","0","0","2","1","0","0","66","Adelaide Oval","45","45",60,-50,170
"2018","1","Fyfe, Nat","FRE","PORT","10","1","12","1","0","0","3","7","1","3","82","Adelaide Oval","58","67",60,-50,170
"2018","1","Hill, Bradley","FRE","PORT","13","5","2","1","0","0","2","5","0","1","72","Adelaide Oval","62","69",60,-50,170
"2018","1","Johnson, Michael","FRE","PORT","10","7","4","0","0","0","1","2","0","2","90","Adelaide Oval","64","57",60,-50,170
"2018","1","Kersten, Shane","FRE","PORT","6","3","6","0","2","0","0","1","0","1","82","Adelaide Oval","41","38",60,-50,170
"2018","1","Langdon, Ed","FRE","PORT","8","2","9","1","0","0","3","2","0","0","79","Adelaide Oval","62","66",60,-50,170
"2018","1","Matera, Brandon","FRE","PORT","13","7","6","1","0","0","3","0","1","0","82","Adelaide Oval","100","91",60,-50,170
"2018","1","McCarthy, Cam","FRE","PORT","10","7","3","1","3","0","3","1","1","0","87","Adelaide Oval","85","79",60,-50,170
"2018","1","Mundy, David","FRE","PORT","7","4","14","0","0","0","3","1","1","1","73","Adelaide Oval","77","71",60,-50,170
"2018","1","Neale, Lachie","FRE","PORT","14","4","24","0","0","0","1","7","3","3","78","Adelaide Oval","98","100",60,-50,170
"2018","1","Pearce, Alex","FRE","PORT","6","6","4","0","0","0","1","2","0","0","93","Adelaide Oval","48","48",60,-50,170
"2018","1","Pearce, Danyle","FRE","PORT","5","3","7","0","0","0","2","2","0","0","76","Adelaide Oval","43","46",60,-50,170
"2018","1","Ryan, Luke","FRE","PORT","13","6","3","0","0","0","2","0","0","0","84","Adelaide Oval","77","71",60,-50,170
"2018","1","Sandilands, Aaron","FRE","PORT","5","5","11","1","0","52","2","5","2","3","81","Adelaide Oval","114","111",60,-50,170
"2018","1","Sutcliffe, Cameron","FRE","PORT","6","6","11","0","0","0","0","5","0","3","86","Adelaide Oval","49","49",60,-50,170
"2018","1","Taberner, Matthew","FRE","PORT","14","9","6","1","0","5","1","3","0","2","97","Adelaide Oval","96","90",60,-50,170
"2018","1","Tucker, Darcy","FRE","PORT","7","1","5","0","0","0","2","1","0","0","77","Adelaide Oval","40","42",60,-50,170
"2018","1","Walters, Michael","FRE","PORT","11","4","7","1","0","0","6","2","3","0","84","Adelaide Oval","96","92",60,-50,170
"2018","1","Wilson, Nathan","FRE","PORT","11","3","4","1","0","0","0","1","1","1","85","Adelaide Oval","59","54",60,-50,170
"2018","1","Ainsworth, Ben","GCFC","NMFC","5","1","6","2","0","0","5","3","1","1","63","Cazaly's Stadium","57","60",55,16,94
"2018","1","Bowes, Jack","GCFC","NMFC","17","2","3","1","0","0","1","3","2","0","71","Cazaly's Stadium","72","75",55,16,94
"2018","1","Day, Sam","GCFC","NMFC","6","2","4","0","0","8","2","2","1","0","78","Cazaly's Stadium","47","49",55,16,94
"2018","1","Fiorini, Brayden","GCFC","NMFC","17","3","4","0","0","0","6","0","0","0","71","Cazaly's Stadium","95","92",55,16,94
"2018","1","Harbrow, Jarrod","GCFC","NMFC","23","3","0","0","0","0","4","4","0","0","80","Cazaly's Stadium","85","94",55,16,94
"2018","1","Holman, Nick","GCFC","NMFC","8","2","5","0","1","0","13","4","2","2","81","Cazaly's Stadium","89","89",55,16,94
"2018","1","Joyce, Jesse","GCFC","NMFC","5","1","3","0","0","0","3","2","0","1","90","Cazaly's Stadium","31","33",55,16,94
"2018","1","Kolodjashnij, Kade","GCFC","NMFC","14","6","4","0","0","0","1","5","0","0","84","Cazaly's Stadium","63","72",55,16,94
"2018","1","Lynch, Tom","GCFC","NMFC","12","4","4","0","1","0","7","9","3","6","96","Cazaly's Stadium","71","70",55,16,94
"2018","1","Lyons, Jarryd","GCFC","NMFC","17","2","4","1","0","0","3","5","1","0","77","Cazaly's Stadium","73","84",55,16,94
"2018","1","Macpherson, Darcy","GCFC","NMFC","14","3","3","1","1","0","9","4","0","1","84","Cazaly's Stadium","91","97",55,16,94
"2018","1","Martin, Jack","GCFC","NMFC","14","4","7","0","0","0","8","7","1","2","81","Cazaly's Stadium","86","95",55,16,94
"2018","1","May, Steven","GCFC","NMFC","14","6","1","0","0","0","2","3","1","1","88","Cazaly's Stadium","70","68",55,16,94
"2018","1","Miller, Touk","GCFC","NMFC","12","1","9","0","1","0","6","4","3","3","83","Cazaly's Stadium","80","76",55,16,94
"2018","1","Rischitelli, Michael","GCFC","NMFC","14","5","3","0","0","0","3","6","0","4","90","Cazaly's Stadium","62","63",55,16,94
"2018","1","Rosa, Matt","GCFC","NMFC","15","2","11","0","0","0","1","2","3","0","83","Cazaly's Stadium","82","80",55,16,94
"2018","1","Sexton, Alex","GCFC","NMFC","14","1","4","1","3","0","2","5","0","0","84","Cazaly's Stadium","56","70",55,16,94
"2018","1","Swallow, David","GCFC","NMFC","22","4","10","0","0","0","3","5","1","0","79","Cazaly's Stadium","102","111",55,16,94
"2018","1","Thompson, Rory","GCFC","NMFC","3","0","1","0","0","0","2","0","0","0","88","Cazaly's Stadium","19","19",55,16,94
"2018","1","Weller, Lachie","GCFC","NMFC","12","0","8","0","1","0","3","6","0","0","79","Cazaly's Stadium","47","65",55,16,94
"2018","1","Witts, Jarrod","GCFC","NMFC","21","4","4","0","1","34","5","3","2","0","88","Cazaly's Stadium","139","140",55,16,94
"2018","1","Young, Aaron","GCFC","NMFC","16","3","10","1","1","0","9","5","1","3","81","Cazaly's Stadium","111","112",55,16,94
"2018","1","Anderson, Jed","NMFC","GCFC","11","0","1","1","0","0","6","6","1","3","69","Cazaly's Stadium","50","57",39,-16,94
"2018","1","Atley, Shaun","NMFC","GCFC","9","2","10","0","1","0","1","2","0","1","88","Cazaly's Stadium","54","55",39,-16,94
"2018","1","Brown, Ben","NMFC","GCFC","3","0","1","0","0","9","2","1","1","0","65","Cazaly's Stadium","28","29",39,-16,94
"2018","1","Clarke, Ryan","NMFC","GCFC","18","0","8","0","0","0","4","4","0","1","81","Cazaly's Stadium","74","83",39,-16,94
"2018","1","Cunnington, Ben","NMFC","GCFC","12","1","9","0","0","0","7","3","0","0","73","Cazaly's Stadium","77","85",39,-16,94
"2018","1","Davies-Uniacke, Luke","NMFC","GCFC","3","0","5","0","0","0","2","2","0","0","67","Cazaly's Stadium","21","27",39,-16,94
"2018","1","Dumont, Trent","NMFC","GCFC","11","0","7","1","0","0","9","4","2","1","79","Cazaly's Stadium","83","88",39,-16,94
"2018","1","Goldstein, Todd","NMFC","GCFC","8","3","6","0","1","35","2","2","2","0","76","Cazaly's Stadium","92","91",39,-16,94
"2018","1","Hartung, Billy","NMFC","GCFC","11","1","11","0","1","0","5","7","0","2","89","Cazaly's Stadium","59","73",39,-16,94
"2018","1","Higgins, Shaun","NMFC","GCFC","14","2","7","1","2","0","4","4","4","1","85","Cazaly's Stadium","88","87",39,-16,94
"2018","1","Hrovat, Nathan","NMFC","GCFC","5","0","3","0","0","0","1","3","0","1","73","Cazaly's Stadium","16","22",39,-16,94
"2018","1","Jacobs, Ben","NMFC","GCFC","5","0","1","0","0","0","7","5","1","3","81","Cazaly's Stadium","33","37",39,-16,94
